Delivery_person_Age,Delivery_person_Ratings,Vehicle_condition,multiple_deliveries,Time_taken(min),Order_Pickup_Time,Delivery_Distance (m),Ordered_month,Ordered_year,Ordered_time (mins),Weatherconditions_Fog,Weatherconditions_Sandstorms,Weatherconditions_Stormy,Weatherconditions_Sunny,Weatherconditions_Windy,Road_traffic_density_Jam ,Road_traffic_density_Low ,Road_traffic_density_Medium ,Type_of_order_Drinks ,Type_of_order_Meal ,Type_of_order_Snack ,Type_of_vehicle_motorcycle ,Type_of_vehicle_scooter ,Festival_Yes ,City_Semi-Urban ,City_Urban 
35.0,4.8,1.0,1.0,20,15.0,3029.527086813746,3,2022,540,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
22.0,4.6,0.0,1.0,39,5.0,17078.934089494953,4,2022,1210,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1
32.0,5.0,2.0,0.0,30,10.0,7862.668167410368,2,2022,1065,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1
26.0,4.9,1.0,0.0,23,15.0,3018.8284633848216,3,2022,670,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
38.0,4.6,0.0,2.0,48,10.0,16902.909983695867,3,2022,1135,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
29.0,4.8,2.0,1.0,16,5.0,3105.33227339685,3,2022,540,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
33.0,4.8,0.0,1.0,30,5.0,6147.404652636645,4,2022,835,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
21.0,4.9,2.0,0.0,12,15.0,20177.41678822261,4,2022,1435,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1
38.0,4.7,1.0,1.0,27,10.0,20556.712953900926,2,2022,1310,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0
34.0,4.6,0.0,0.0,20,5.0,3064.3606844471906,3,2022,565,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0
21.0,4.8,0.0,1.0,21,5.0,4657.597469270872,3,2022,1070,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0
35.0,4.7,0.0,1.0,37,5.0,16368.506664486496,2,2022,1410,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0
38.0,4.7,0.0,1.0,23,10.0,11917.100051488791,3,2022,1350,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0
39.0,5.0,0.0,0.0,36,15.0,16984.283752796793,2,2022,1375,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0
36.0,5.0,2.0,1.0,24,10.0,1529.6227548404659,3,2022,620,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1
33.0,4.6,0.0,1.0,21,15.0,4674.2203561872675,3,2022,1335,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0
26.0,4.9,2.0,0.0,25,5.0,9326.359385740641,4,2022,1210,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
25.0,4.8,1.0,0.0,12,5.0,7862.668167410368,3,2022,1055,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0
34.0,4.4,1.0,0.0,42,15.0,13611.17180523985,3,2022,1275,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
27.0,4.7,0.0,1.0,19,15.0,9326.829542520467,3,2022,1100,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0
29.0,5.0,2.0,1.0,18,5.0,7450.185408246093,3,2022,1280,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0
24.0,4.5,2.0,0.0,15,15.0,1552.6968797445754,3,2022,510,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
22.0,4.6,2.0,1.0,27,5.0,13612.451541411558,3,2022,1195,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0
34.0,4.4,0.0,1.0,40,15.0,19877.43959766233,3,2022,1345,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
35.0,4.6,0.0,1.0,28,5.0,3025.6560842059307,3,2022,555,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0
21.0,5.0,1.0,1.0,27,10.0,14022.321513257348,3,2022,1035,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1
26.0,4.8,0.0,0.0,24,10.0,9193.014472266961,3,2022,1305,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0
31.0,4.6,1.0,0.0,16,15.0,7790.525266841046,3,2022,1050,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
37.0,4.0,2.0,0.0,40,5.0,10445.135379079014,2,2022,1090,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
36.0,4.8,2.0,1.0,16,5.0,7562.108717550265,3,2022,1170,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
22.0,4.9,1.0,0.0,12,5.0,10594.379693652363,2,2022,1340,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0
27.0,4.7,1.0,1.0,13,15.0,4717.601092054723,2,2022,1115,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1
25.0,4.9,1.0,1.0,19,5.0,4657.999585570663,3,2022,1280,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1
39.0,4.6,1.0,0.0,20,10.0,7761.422437275377,4,2022,1250,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0
35.0,4.8,1.0,1.0,28,5.0,3027.364828628622,2,2022,555,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0
39.0,4.7,2.0,0.0,21,10.0,10485.869597395447,2,2022,1425,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
22.0,4.9,1.0,1.0,17,5.0,1520.3728379727393,3,2022,640,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0
24.0,4.5,2.0,1.0,28,15.0,7763.183552897836,3,2022,1165,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0
20.0,5.0,1.0,0.0,13,15.0,4595.940524023754,3,2022,1410,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1
35.0,4.6,1.0,1.0,19,5.0,7762.633866101877,4,2022,1095,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0
21.0,4.9,0.0,1.0,20,5.0,6037.448590044754,3,2022,900,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
35.0,4.8,1.0,1.0,16,10.0,10724.430107278944,4,2022,1340,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
26.0,5.0,1.0,1.0,20,10.0,4674.31885403065,4,2022,1165,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
31.0,4.3,2.0,1.0,31,5.0,16659.90378949706,3,2022,1230,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
39.0,4.9,0.0,1.0,27,5.0,13611.566722125084,3,2022,1425,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
30.0,4.8,1.0,1.0,25,15.0,19761.88003558724,3,2022,1105,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0
32.0,4.8,2.0,0.0,18,10.0,20851.862908260977,3,2022,1355,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0
23.0,4.6,1.0,1.0,22,10.0,19359.307695550993,3,2022,1270,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0
26.0,4.9,1.0,1.0,25,5.0,10867.258681532136,3,2022,1030,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
29.0,4.6,0.0,1.0,40,5.0,13789.630729980561,3,2022,1050,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
37.0,4.8,2.0,1.0,24,15.0,19975.916923135388,4,2022,1080,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0
33.0,4.7,0.0,1.0,50,15.0,20253.68633951746,3,2022,1190,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0
27.0,4.9,2.0,1.0,28,5.0,1554.6198107736939,3,2022,720,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
37.0,4.8,0.0,1.0,27,5.0,6120.9385029238365,3,2022,800,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
28.0,4.8,2.0,0.0,21,10.0,10563.519849475315,3,2022,1080,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1
26.0,4.9,2.0,0.0,28,10.0,20442.92976252901,2,2022,1340,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
24.0,4.1,0.0,0.0,17,15.0,3116.1470193369546,3,2022,590,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0
36.0,4.6,2.0,0.0,33,10.0,7600.994631258685,4,2022,1235,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1
22.0,4.6,2.0,0.0,24,10.0,3073.616934559661,4,2022,685,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
32.0,4.5,1.0,1.0,26,5.0,7546.712474612512,3,2022,1270,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
20.0,4.5,1.0,1.0,19,5.0,19975.642174489847,3,2022,1050,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0
34.0,4.0,0.0,0.0,42,15.0,12107.16421471157,2,2022,1345,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0
30.0,4.2,0.0,3.0,49,10.0,6120.777222727992,3,2022,765,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
36.0,4.1,0.0,1.0,32,10.0,5860.353655313712,2,2022,940,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0
28.0,4.9,2.0,1.0,10,10.0,1552.6813140972442,3,2022,585,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
23.0,4.6,1.0,1.0,26,15.0,10881.197531246407,3,2022,1140,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0
37.0,5.0,2.0,1.0,32,10.0,7760.9281466850425,3,2022,1200,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0
38.0,4.5,0.0,0.0,45,10.0,19670.875908220223,2,2022,1080,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0
34.0,4.9,1.0,1.0,31,5.0,9435.201537430714,3,2022,1160,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
33.0,4.9,0.0,0.0,30,5.0,1552.2330405305722,3,2022,700,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1
21.0,4.6,1.0,1.0,44,5.0,12257.118233178144,3,2022,1210,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
37.0,4.9,1.0,1.0,16,10.0,1558.1322344033663,3,2022,560,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
20.0,5.0,1.0,1.0,18,15.0,6217.834398578936,4,2022,815,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
33.0,4.7,2.0,1.0,11,10.0,1558.13398149798,3,2022,540,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0
38.0,4.9,1.0,1.0,30,5.0,19915.298664494236,3,2022,1405,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0
26.0,4.9,1.0,0.0,12,15.0,19915.731481294104,3,2022,1320,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0
20.0,4.9,1.0,1.0,28,5.0,19688.246931881575,3,2022,1370,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0
39.0,3.9,1.0,1.0,37,5.0,16601.197594951627,3,2022,1355,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
36.0,4.7,2.0,1.0,28,5.0,13612.154686696365,3,2022,1345,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0
29.0,4.0,1.0,0.0,34,10.0,12099.096916817198,4,2022,1050,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0
32.0,4.2,2.0,1.0,36,15.0,10433.2426099541,3,2022,1150,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
29.0,4.7,1.0,0.0,10,10.0,13682.048188061888,4,2022,1410,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1
23.0,4.9,1.0,2.0,37,5.0,20442.92976252901,3,2022,1030,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0
33.0,4.2,0.0,1.0,31,5.0,9220.49964090574,3,2022,1380,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
28.0,4.5,1.0,0.0,11,10.0,4537.394871786294,3,2022,1260,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1
35.0,4.6,0.0,2.0,35,15.0,20180.93693173923,4,2022,1365,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0
31.0,4.7,2.0,1.0,26,5.0,13682.50488691661,3,2022,1130,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1
32.0,4.8,0.0,1.0,29,5.0,1529.751878579505,3,2022,565,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0
29.0,4.9,1.0,1.0,20,15.0,4560.961191343599,4,2022,1320,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0
37.0,4.3,0.0,0.0,36,15.0,5952.938861056149,2,2022,830,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0
37.0,4.6,2.0,1.0,29,10.0,12419.794286435745,3,2022,1365,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0
29.0,4.6,1.0,1.0,27,5.0,7683.7409309827635,3,2022,1190,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0
35.0,4.9,2.0,1.0,29,5.0,1552.4290130723984,3,2022,670,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
24.0,4.9,0.0,1.0,17,15.0,4528.158738548494,3,2022,1245,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1
21.0,4.4,0.0,1.0,38,15.0,12434.913132379244,3,2022,1240,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0
33.0,4.3,0.0,1.0,41,5.0,11747.351283055355,2,2022,1225,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0
21.0,4.6,0.0,1.0,20,10.0,5895767.837300708,2,2022,780,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
31.0,4.8,1.0,2.0,38,10.0,16384.351156454093,3,2022,1055,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1
21.0,4.3,0.0,1.0,32,10.0,12420.345124240976,4,2022,1135,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1
23.0,4.8,2.0,1.0,29,15.0,17076.712975302453,3,2022,1175,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
33.0,4.6,2.0,1.0,19,10.0,17297.86575291325,4,2022,1425,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
31.0,5.0,0.0,0.0,36,5.0,10724.672086735642,3,2022,1320,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0
26.0,4.0,0.0,1.0,35,15.0,12418.480499738109,4,2022,1230,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0
36.0,4.7,0.0,1.0,25,5.0,7772.241951547947,3,2022,1390,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0
37.0,5.0,1.0,1.0,29,10.0,3052.735829416971,2,2022,540,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1
24.0,4.5,1.0,1.0,24,5.0,13682.164847733755,4,2022,1270,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0
38.0,4.6,2.0,1.0,25,15.0,10641.05130998624,3,2022,1345,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
38.0,4.7,0.0,1.0,24,10.0,6147.1605585290035,3,2022,815,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
20.0,4.7,2.0,1.0,27,5.0,20442.92976252901,3,2022,1125,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0
24.0,4.7,1.0,0.0,34,5.0,4596.926091184748,3,2022,1200,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
31.0,4.0,2.0,1.0,37,5.0,13583.078662317006,3,2022,1040,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0
25.0,4.9,1.0,0.0,14,10.0,7761.160094160205,3,2022,1360,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1
23.0,4.6,0.0,1.0,20,10.0,16636.875038860897,4,2022,1140,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0
21.0,4.7,1.0,1.0,17,5.0,5958.9634204811055,3,2022,765,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
37.0,4.9,2.0,0.0,13,5.0,7631.507423907812,2,2022,1360,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
39.0,4.8,2.0,0.0,27,15.0,4717.601092054723,3,2022,1200,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0
30.0,4.9,0.0,1.0,40,10.0,17078.934089494953,3,2022,1245,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
28.0,4.7,2.0,0.0,39,15.0,16648.658888171958,2,2022,1305,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0
26.0,4.7,0.0,1.0,27,15.0,6081.595038517862,3,2022,1020,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
26.0,4.9,2.0,1.0,16,5.0,1552.5801593211895,3,2022,595,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1
27.0,4.7,0.0,1.0,41,10.0,20252.959556511745,4,2022,1225,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0
26.0,4.2,1.0,1.0,44,10.0,19687.77669417997,4,2022,1200,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
32.0,4.4,1.0,1.0,35,5.0,10417.148727806452,2,2022,1320,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1
29.0,3.6,0.0,0.0,44,15.0,5958.759869151131,3,2022,735,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
24.0,4.9,0.0,1.0,23,15.0,10867.908640310417,3,2022,1075,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1
30.0,4.3,0.0,1.0,33,15.0,4610.365144357058,3,2022,1390,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0
30.0,4.4,0.0,1.0,22,15.0,1509.4402621798345,3,2022,650,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0
26.0,4.6,2.0,0.0,15,15.0,4610.430682715917,3,2022,1080,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
29.0,4.3,0.0,0.0,32,10.0,14152.80068944862,2,2022,1290,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
24.0,5.0,2.0,0.0,11,10.0,7646.982582847267,4,2022,1165,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1
36.0,5.0,2.0,1.0,22,15.0,6209.141643213009,3,2022,860,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
34.0,4.7,2.0,0.0,24,15.0,9435.201537430714,3,2022,1435,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0
24.0,4.8,1.0,0.0,27,10.0,1529.1627660296322,4,2022,720,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
39.0,4.1,1.0,1.0,48,10.0,10602.497166339632,3,2022,1315,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
38.0,4.7,2.0,1.0,40,5.0,13989.532157306374,3,2022,1090,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
31.0,4.8,2.0,0.0,16,5.0,1520.2946823347984,3,2022,530,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
21.0,4.9,0.0,1.0,29,5.0,3018.883117682491,3,2022,670,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
27.0,4.4,0.0,1.0,19,5.0,3060.5577730407576,3,2022,560,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0
26.0,4.9,2.0,0.0,10,10.0,1552.3608800116515,3,2022,715,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
24.0,4.4,1.0,2.0,40,5.0,12236.322809891128,3,2022,1290,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0
23.0,5.0,0.0,0.0,20,5.0,4610.613705052655,3,2022,1290,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1
32.0,4.6,0.0,1.0,29,10.0,8929.061179189805,2,2022,1335,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0
23.0,4.7,1.0,0.0,13,10.0,1532.026022734191,3,2022,705,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
21.0,4.7,1.0,2.0,41,15.0,20206.34489518928,4,2022,1175,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
35.0,4.4,2.0,1.0,37,5.0,3018.71690507141,3,2022,680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31.0,4.8,2.0,1.0,27,15.0,3104.8037105184194,4,2022,555,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1
38.0,4.6,2.0,1.0,32,5.0,4674.153680097242,3,2022,1190,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
23.0,4.7,0.0,1.0,32,15.0,10641.57247728437,4,2022,1080,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0
20.0,4.4,2.0,1.0,34,15.0,16721.20319162223,3,2022,1315,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0
28.0,4.9,0.0,0.0,10,5.0,3145.067434621583,3,2022,620,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1
39.0,4.9,1.0,0.0,18,10.0,1509.3764432901144,4,2022,595,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0
34.0,4.4,0.0,1.0,36,15.0,19976.095320024397,3,2022,1060,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0
30.0,4.8,1.0,1.0,25,5.0,5958.9634204811055,4,2022,955,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0
34.0,3.8,1.0,0.0,34,5.0,19618.630653002525,3,2022,1190,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0
36.0,3.8,2.0,1.0,33,5.0,16646.63439144687,2,2022,1235,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0
23.0,4.5,0.0,1.0,39,5.0,19916.194656540203,4,2022,1075,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0
31.0,4.9,1.0,0.0,24,5.0,12580.267822400963,3,2022,1410,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0
22.0,4.6,0.0,1.0,31,5.0,10866.360907886408,3,2022,1105,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0
23.0,4.9,1.0,0.0,22,5.0,1554.5625412407003,3,2022,675,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
25.0,4.6,1.0,0.0,19,5.0,9315.745106316243,3,2022,1350,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1
33.0,5.0,1.0,1.0,26,5.0,3025.079987314703,3,2022,690,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
24.0,4.8,2.0,0.0,13,15.0,3018.6634483528856,3,2022,495,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0
26.0,4.8,2.0,1.0,23,10.0,6290.13467763468,4,2022,950,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0
28.0,4.8,1.0,1.0,20,10.0,3145.067434621583,3,2022,715,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
34.0,4.7,1.0,0.0,18,10.0,12240.858274113909,4,2022,1350,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0
20.0,4.9,2.0,1.0,33,15.0,7562.982485200135,3,2022,1260,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
32.0,4.7,1.0,1.0,26,15.0,1513.4910203793129,2,2022,615,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1
31.0,4.6,0.0,1.0,34,15.0,4610.613705052655,3,2022,1055,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0
26.0,4.9,1.0,1.0,15,10.0,10279.15704635116,2,2022,1340,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
21.0,4.9,1.0,1.0,11,5.0,6290.13467763468,3,2022,980,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
24.0,4.5,1.0,0.0,27,10.0,13612.34086526969,3,2022,1140,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0
34.0,4.7,2.0,0.0,18,15.0,4663.493139918665,3,2022,1065,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0
31.0,3.6,1.0,1.0,35,10.0,10906.432552887627,3,2022,1305,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0
30.0,4.9,0.0,2.0,49,10.0,13582.342704260105,4,2022,1315,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0
20.0,4.5,1.0,1.0,16,5.0,17138.074588551885,4,2022,1055,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0
25.0,4.5,1.0,1.0,26,10.0,10881.07784923287,4,2022,1275,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1
20.0,4.1,2.0,1.0,36,15.0,13583.302501334016,3,2022,1045,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
32.0,4.8,0.0,1.0,27,5.0,4657.159718107683,3,2022,1155,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
31.0,4.2,1.0,1.0,37,5.0,10866.277692518308,3,2022,1220,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0
21.0,4.5,0.0,0.0,23,5.0,1529.5062057776051,3,2022,500,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0
38.0,4.5,1.0,1.0,40,10.0,16722.53446733555,3,2022,1250,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0
21.0,4.5,2.0,0.0,10,10.0,7761.735387691425,3,2022,1160,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1
38.0,4.8,2.0,0.0,13,15.0,7450.185408246093,3,2022,1330,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0
22.0,4.8,1.0,1.0,17,5.0,16852.688970823085,3,2022,1320,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1
23.0,4.6,0.0,1.0,21,15.0,6037.118440222451,3,2022,775,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
38.0,5.0,2.0,1.0,32,10.0,9326.616887755374,3,2022,1230,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0
26.0,4.6,0.0,0.0,24,5.0,12419.803337139525,3,2022,1280,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0
32.0,4.6,1.0,1.0,28,5.0,13735.893137599103,2,2022,1310,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0
29.0,5.0,2.0,0.0,26,5.0,7761.780026108867,3,2022,1100,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0
36.0,4.7,0.0,0.0,21,10.0,5959.357904254251,3,2022,870,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
28.0,4.7,0.0,1.0,22,15.0,9220.397882984718,3,2022,1190,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0
20.0,4.5,0.0,0.0,21,5.0,9121.874253616897,3,2022,1430,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0
23.0,5.0,2.0,0.0,15,15.0,9220.49964090574,3,2022,1065,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0
33.0,4.7,2.0,1.0,25,15.0,1554.5020843140126,3,2022,720,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
39.0,4.8,2.0,1.0,33,10.0,6210.607623190057,4,2022,1015,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0
30.0,4.6,0.0,0.0,37,10.0,4663.187802146826,3,2022,1155,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0
