Delivery_person_Age,Delivery_person_Ratings,Weatherconditions,Road_traffic_density,Vehicle_condition,multiple_deliveries,Festival,Time_taken(min),Delivery_Distance (m),Ordered_time (mins)
36.0,4.8,Fog,Medium ,1.0,1.0,No ,33,16641.014927987908,1140
35.0,4.8,Cloudy,Medium ,1.0,0.0,No ,19,4658.001279265391,1125
23.0,4.9,Sandstorms,Low ,1.0,0.0,No ,19,3025.098484224574,505
35.0,4.8,Cloudy,Low ,0.0,1.0,No ,26,7562.069972162481,1330
39.0,4.9,Cloudy,Medium ,1.0,0.0,No ,15,6051.108888205776,935
22.0,4.6,Stormy,Jam ,1.0,1.0,No ,27,17076.49014379466,1285
23.0,4.1,Sandstorms,Low ,0.0,1.0,No ,17,7761.199672759851,1435
28.0,4.7,Sunny,Medium ,0.0,0.0,No ,21,6117.761953594232,945
35.0,4.7,Sandstorms,Medium ,1.0,0.0,No ,26,11936.879026141172,1080
24.0,4.8,Windy,Medium ,2.0,1.0,No ,21,6049.75791889521,990
38.0,4.2,Stormy,High ,0.0,1.0,No ,40,6049.834150687609,900
21.0,4.8,Sunny,Low ,1.0,1.0,No ,20,7761.199672759851,1395
39.0,4.6,Sandstorms,Jam ,1.0,0.0,No ,27,7762.547474464109,1250
30.0,4.5,Cloudy,Low ,2.0,1.0,No ,17,1536.8020663947327,630
28.0,4.5,Cloudy,Low ,0.0,0.0,No ,21,11917.680464391146,1345
30.0,4.4,Windy,Medium ,1.0,1.0,No ,31,6119.866712015615,980
25.0,4.5,Sandstorms,Low ,0.0,0.0,No ,17,8938.685874463816,1375
26.0,4.8,Cloudy,Jam ,1.0,1.0,No ,33,19762.371983678982,1245
29.0,4.4,Sandstorms,Low ,0.0,1.0,No ,26,4681.596819866367,1340
38.0,4.8,Sandstorms,Low ,1.0,0.0,No ,22,4587.356404161673,1410
25.0,5.0,Stormy,High ,1.0,1.0,No ,13,1465.122557159026,715
29.0,4.5,Fog,Medium ,2.0,0.0,No ,11,4657.597469270872,1045
22.0,4.9,Fog,Medium ,1.0,0.0,No ,12,7760.775621293676,1060
30.0,4.1,Sunny,Jam ,0.0,1.0,No ,44,20852.513503426962,1260
35.0,4.8,Fog,Jam ,2.0,2.0,No ,39,19976.02755494645,1310
31.0,4.4,Sandstorms,Medium ,1.0,1.0,No ,32,9314.88473286169,1050
31.0,4.6,Stormy,High ,0.0,2.0,No ,36,6232.303380306801,735
23.0,4.4,Sunny,High ,0.0,1.0,No ,49,3018.8764660307565,715
39.0,4.9,Cloudy,Low ,2.0,1.0,No ,18,3040.539883060508,660
34.0,5.0,Sunny,Medium ,1.0,0.0,No ,17,6210.6053640965965,935
32.0,3.9,Windy,Medium ,2.0,1.0,No ,38,12291.841945089605,1110
28.0,5.0,Cloudy,Jam ,0.0,0.0,No ,20,7772.207463584184,1315
37.0,4.6,Stormy,Jam ,0.0,2.0,No ,41,7790.158927084966,1230
24.0,4.4,Windy,Low ,0.0,1.0,No ,17,3116.121839413475,565
30.0,4.6,Cloudy,Jam ,1.0,0.0,No ,36,9314.907489514155,1260
31.0,5.0,Sandstorms,High ,2.0,1.0,No ,30,6058.825169286296,730
29.0,4.6,Cloudy,Jam ,2.0,1.0,No ,20,4528.183776759067,1220
30.0,4.9,Windy,Low ,1.0,1.0,No ,25,16851.045489710872,1345
35.0,4.5,Sandstorms,Medium ,0.0,0.0,No ,25,6146.746629962818,920
23.0,4.0,Stormy,Medium ,0.0,1.0,No ,32,10757.108800258133,1050
29.0,4.8,Sandstorms,Jam ,0.0,0.0,No ,21,4561.26563284071,1300
32.0,3.6,Windy,Medium ,1.0,0.0,No ,35,12116.895848186627,1080
32.0,4.8,Cloudy,Medium ,1.0,1.0,No ,17,4537.5713501807095,1095
32.0,4.6,Fog,Jam ,0.0,1.0,No ,27,9326.113870789774,1280
24.0,3.2,Sunny,Low ,2.0,0.0,No ,43,19619.196710684646,1355
38.0,4.8,Windy,Low ,2.0,1.0,No ,26,3105.1141624973875,540
22.0,3.9,Sunny,High ,0.0,2.0,No ,53,3018.9114817580244,670
32.0,4.3,Sandstorms,Medium ,1.0,1.0,No ,32,12238.686345324815,1110
29.0,4.4,Windy,Low ,0.0,1.0,No ,16,3088.21143106593,525
38.0,4.9,Windy,Jam ,0.0,1.0,No ,36,4657.5915949523005,1280
29.0,4.6,Cloudy,Low ,0.0,0.0,No ,22,3058.924545938562,490
35.0,4.6,Cloudy,Low ,2.0,0.0,No ,15,4530.109268846602,1380
29.0,4.5,Fog,Low ,1.0,1.0,No ,19,9054.602228168924,1405
30.0,4.9,Windy,Medium ,2.0,1.0,No ,26,6058.919182290142,995
20.0,4.4,Windy,Medium ,0.0,0.0,No ,36,13972.191759503005,1050
38.0,4.9,Sandstorms,Low ,2.0,1.0,No ,26,9316.114128266732,1420
21.0,4.7,Sunny,Medium ,2.0,1.0,No ,17,7790.109178658858,1060
22.0,4.7,Windy,Medium ,1.0,1.0,No ,27,19916.43253383936,1130
29.0,5.0,Stormy,Medium ,0.0,1.0,No ,34,10723.989806656367,1115
22.0,4.6,Sandstorms,Jam ,0.0,0.0,No ,25,13680.987399157162,1315
39.0,4.9,Fog,Medium ,0.0,1.0,No ,30,6081.387490813416,1015
27.0,4.7,Windy,Jam ,1.0,1.0,No ,21,10757.499697083244,1170
36.0,4.5,Fog,Medium ,0.0,1.0,Yes ,48,10906.432552887627,1125
37.0,4.9,Cloudy,Medium ,2.0,2.0,No ,36,13787.603106955783,1075
21.0,4.8,Fog,High ,1.0,1.0,No ,24,6120.777222727992,770
28.0,4.8,Fog,High ,1.0,1.0,No ,28,1529.8767913547429,670
33.0,4.8,Cloudy,Jam ,0.0,0.0,No ,40,13989.51205355768,1250
23.0,4.8,Fog,Low ,0.0,1.0,No ,16,1529.751878579505,570
33.0,4.9,Fog,Low ,2.0,0.0,No ,16,1554.4994921789964,565
21.0,4.9,Stormy,Low ,2.0,0.0,No ,10,1489.9109729390852,645
30.0,4.6,Sunny,Jam ,0.0,0.0,No ,29,20968.993556155132,1165
31.0,4.8,Stormy,Low ,1.0,1.0,No ,26,1512.5562753617191,640
27.0,4.3,Stormy,Jam ,0.0,1.0,No ,33,14152.80068944862,1300
31.0,4.2,Windy,Low ,0.0,1.0,No ,28,1558.0874730609473,540
31.0,4.4,Windy,Jam ,2.0,1.0,No ,32,4527.261449200724,1305
27.0,4.9,Sandstorms,Jam ,2.0,0.0,No ,21,17297.86575291325,1290
30.0,4.8,Windy,Low ,2.0,1.0,No ,20,4657.672650623545,1365
23.0,4.7,Sandstorms,Low ,1.0,0.0,No ,15,13631.440268080545,1335
30.0,5.0,Stormy,Jam ,1.0,1.0,No ,25,4674.174529063472,1150
37.0,4.5,Sandstorms,Low ,1.0,0.0,No ,17,16722.11869180285,1345
34.0,4.7,Fog,Low ,0.0,1.0,No ,39,10725.127399399225,1395
24.0,4.8,Sandstorms,Low ,1.0,1.0,No ,18,12074.281945769359,1415
34.0,4.8,Stormy,Low ,1.0,1.0,No ,28,4610.07305379919,1370
22.0,4.9,Sunny,Low ,1.0,1.0,No ,24,7562.950099273998,1355
36.0,4.9,Cloudy,Low ,1.0,0.0,No ,18,3116.1423837882567,555
32.0,4.7,Fog,Jam ,1.0,1.0,No ,36,19362.580183465896,1300
25.0,4.9,Cloudy,Low ,2.0,0.0,No ,12,7862.668167410368,1355
34.0,4.6,Windy,Jam ,0.0,1.0,No ,43,13631.44919848171,1170
34.0,4.8,Cloudy,Jam ,1.0,0.0,No ,26,4610.613705052655,1275
22.0,4.6,Sunny,Jam ,0.0,1.0,No ,24,10255.053619127899,1240
29.0,4.6,Stormy,Medium ,0.0,1.0,No ,32,11007.734763744616,1140
26.0,4.6,Sandstorms,Low ,1.0,0.0,No ,17,17097.073943176798,1330
23.0,4.7,Stormy,Low ,1.0,1.0,No ,16,13989.249784535354,1410
34.0,4.9,Stormy,High ,1.0,1.0,No ,32,6147.1605585290035,865
22.0,4.9,Fog,Medium ,1.0,1.0,No ,19,6209.7354338420755,975
21.0,4.8,Windy,Jam ,2.0,0.0,No ,18,12116.939023592711,1300
25.0,4.7,Windy,Medium ,2.0,1.0,No ,27,12161.642370389038,1050
30.0,4.1,Stormy,Medium ,1.0,1.0,No ,38,20887.435504970275,1095
21.0,4.6,Sunny,Medium ,0.0,0.0,No ,16,9327.28515796102,1045
21.0,4.5,Fog,Medium ,0.0,2.0,No ,31,17098.19699771769,1115
31.0,4.8,Windy,Low ,2.0,1.0,No ,21,9314.781588433534,1345
32.0,5.0,Fog,Medium ,0.0,1.0,Yes ,46,10485.887497043206,1095
35.0,4.8,Sunny,High ,0.0,1.0,No ,20,6217.860329667254,765
33.0,4.6,Fog,Jam ,1.0,1.0,No ,44,13786.698988713739,1255
32.0,4.6,Sandstorms,Jam ,0.0,0.0,No ,49,7563.061700786155,1220
23.0,4.7,Sandstorms,Low ,1.0,1.0,No ,19,10569.528655031587,1350
36.0,4.6,Sunny,Low ,0.0,0.0,No ,25,1465.203567663234,560
27.0,4.5,Windy,Jam ,1.0,1.0,No ,12,4657.6491659108015,1230
39.0,4.9,Sandstorms,Low ,1.0,1.0,No ,25,11007.734763744616,1370
24.0,4.8,Sunny,Low ,0.0,1.0,No ,15,3104.7859175295125,550
31.0,4.2,Sandstorms,Low ,0.0,1.0,No ,27,3104.571866545178,515
23.0,4.9,Sandstorms,Low ,2.0,1.0,No ,19,9435.201537430714,1355
30.0,4.8,Fog,High ,0.0,1.0,No ,28,6209.476177667662,775
26.0,4.6,Windy,High ,2.0,0.0,No ,11,5957.7660727005405,890
32.0,4.8,Windy,High ,2.0,1.0,No ,27,1572.533729286321,705
37.0,4.7,Sunny,Low ,2.0,1.0,No ,25,19974.363119323214,1350
23.0,4.8,Cloudy,High ,1.0,1.0,No ,29,5952.938861056149,770
32.0,4.7,Sandstorms,High ,2.0,0.0,No ,27,6081.204324626466,730
20.0,4.9,Windy,Low ,2.0,0.0,No ,11,13681.60171925017,1370
25.0,4.7,Windy,Low ,1.0,0.0,No ,14,1532.1262845594088,580
35.0,4.4,Fog,Jam ,1.0,1.0,No ,38,16636.51695459671,1225
36.0,4.5,Windy,Jam ,1.0,0.0,No ,28,4395.3626610863985,1250
27.0,4.7,Fog,Low ,2.0,0.0,No ,23,16600.27241885607,1380
29.0,4.7,Stormy,High ,1.0,1.0,No ,25,3109.096155702646,710
24.0,4.7,Fog,Medium ,2.0,0.0,No ,15,7659.703978703408,1095
23.0,4.9,Cloudy,Jam ,1.0,1.0,No ,26,7763.196932715944,1220
30.0,4.8,Stormy,Medium ,1.0,1.0,No ,28,7772.430463816821,1075
20.0,5.0,Sandstorms,Medium ,2.0,1.0,No ,24,4657.13301884333,1110
37.0,4.3,Stormy,High ,0.0,1.0,No ,35,6049.919555217586,835
26.0,4.5,Sandstorms,Jam ,2.0,1.0,No ,25,16412.64959590889,1175
26.0,4.6,Stormy,High ,2.0,1.0,No ,29,6209.976450705328,805
23.0,4.9,Stormy,Low ,2.0,0.0,No ,12,1552.7615060238593,530
35.0,4.6,Sandstorms,Medium ,2.0,1.0,No ,25,4471.739409979227,1090
21.0,4.9,Cloudy,Low ,1.0,0.0,No ,18,3029.5354155430837,590
31.0,5.0,Sandstorms,Jam ,2.0,1.0,No ,28,7660.678233235288,1165
30.0,4.7,Windy,Medium ,2.0,1.0,No ,31,9074.62863182012,1075
37.0,4.2,Cloudy,Jam ,1.0,2.0,No ,46,16600.95424935038,1305
33.0,5.0,Windy,Medium ,0.0,1.0,No ,32,13611.28304620412,1090
27.0,5.0,Sandstorms,Low ,0.0,1.0,No ,24,19619.16749330441,1430
31.0,4.7,Stormy,Low ,2.0,0.0,No ,21,19917.2484157288,1345
25.0,4.6,Sandstorms,Jam ,2.0,1.0,No ,23,16902.495928547447,1175
24.0,4.8,Sunny,Medium ,1.0,0.0,No ,12,7660.898979387872,1030
32.0,4.7,Fog,Low ,0.0,0.0,No ,22,1520.2938690324595,570
35.0,4.5,Stormy,Low ,2.0,0.0,No ,27,7546.26481457244,1415
27.0,4.8,Cloudy,Jam ,2.0,2.0,Yes ,42,10642.18546208277,1165
23.0,4.9,Fog,Medium ,2.0,1.0,No ,28,11936.703507445107,1090
30.0,4.0,Cloudy,Medium ,2.0,0.0,No ,34,10709.308833621588,1060
26.0,4.5,Windy,High ,1.0,1.0,No ,22,3105.0491911527392,690
29.0,4.6,Sunny,Medium ,0.0,0.0,No ,25,17074.879617078197,1040
27.0,4.5,Windy,Jam ,2.0,1.0,No ,15,13970.572124439777,1185
33.0,4.7,Sunny,Low ,0.0,1.0,No ,22,12420.345124240976,1330
27.0,5.0,Sunny,Jam ,2.0,1.0,No ,20,20207.797933358157,1320
26.0,4.9,Sandstorms,Medium ,2.0,0.0,No ,24,6058.870515565882,995
30.0,4.2,Cloudy,High ,1.0,1.0,No ,39,1552.5876685610624,715
31.0,3.9,Sandstorms,Jam ,1.0,1.0,No ,44,17097.972349714004,1230
29.0,4.8,Sandstorms,High ,0.0,1.0,No ,29,5859.87986752675,820
33.0,5.0,Fog,High ,0.0,0.0,No ,26,6081.19089136717,895
20.0,5.0,Cloudy,Jam ,0.0,1.0,Yes ,45,13405.89201844524,1270
38.0,4.7,Cloudy,Low ,1.0,0.0,No ,17,7461.087393093239,1405
27.0,5.0,Cloudy,Low ,0.0,1.0,No ,20,1536.8285452427272,490
21.0,4.5,Sunny,Jam ,0.0,1.0,No ,20,19619.16749330441,1160
30.0,4.8,Sandstorms,Medium ,0.0,1.0,No ,49,11007.734763744616,1035
22.0,4.7,Cloudy,Low ,1.0,0.0,No ,11,1554.506332708861,515
32.0,3.9,Stormy,Jam ,1.0,1.0,No ,31,13989.146264477116,1240
26.0,4.7,Cloudy,Low ,2.0,1.0,No ,20,16721.976048741217,1345
30.0,4.8,Sunny,Jam ,1.0,1.0,No ,27,12161.517993712034,1150
25.0,4.8,Stormy,High ,1.0,0.0,No ,17,6049.788909378549,890
20.0,4.9,Fog,Jam ,2.0,1.0,No ,25,4469.351491411031,1255
28.0,4.2,Windy,Jam ,0.0,1.0,No ,36,13969.760212954796,1210
22.0,4.7,Stormy,Low ,1.0,0.0,No ,18,10907.140151568117,1435
30.0,4.6,Stormy,Medium ,1.0,0.0,No ,25,9326.359385740641,1075
25.0,5.0,Cloudy,High ,0.0,1.0,No ,29,6209.476177667662,860
23.0,4.6,Stormy,Low ,2.0,1.0,No ,15,4596.534542243907,1365
21.0,5.0,Fog,Low ,1.0,0.0,No ,13,3105.492716560946,595
20.0,4.9,Sunny,Low ,0.0,0.0,No ,16,9313.691518325753,1330
27.0,4.7,Sunny,Low ,0.0,1.0,No ,12,9313.528459380548,1370
34.0,4.7,Windy,Low ,2.0,1.0,No ,23,3040.539883060508,525
30.0,4.4,Sandstorms,Jam ,2.0,1.0,No ,35,14022.253362357833,1175
21.0,4.7,Cloudy,Low ,0.0,0.0,No ,19,7790.426271963797,1435
27.0,4.8,Stormy,Low ,1.0,0.0,No ,19,2979.500008381943,495
24.0,4.8,Fog,Jam ,0.0,2.0,No ,47,19688.246931881575,1270
32.0,3.6,Cloudy,Low ,2.0,1.0,No ,38,13735.861544288484,1400
39.0,4.9,Sandstorms,Medium ,2.0,1.0,No ,23,19367.70197203108,1070
21.0,5.0,Cloudy,Jam ,0.0,1.0,No ,45,17097.99793130139,1215
38.0,5.0,Fog,Jam ,2.0,1.0,No ,38,10427.668815941242,1155
24.0,4.9,Cloudy,High ,0.0,1.0,No ,25,1552.2470243420694,690
31.0,4.0,Sandstorms,Medium ,0.0,0.0,No ,49,13990.15117725751,1030
21.0,4.8,Windy,Low ,0.0,0.0,No ,19,10641.103649666686,1355
29.0,4.9,Windy,Low ,1.0,0.0,No ,16,3105.083522108642,575
31.0,4.7,Windy,Low ,0.0,0.0,No ,25,19976.644021152853,1390
35.0,4.9,Windy,Medium ,2.0,0.0,No ,22,13481.328815608285,1045
38.0,4.8,Stormy,Low ,2.0,0.0,No ,29,14152.80068944862,1405
33.0,4.8,Stormy,Low ,1.0,1.0,No ,23,20253.518127453113,0
28.0,4.7,Windy,Medium ,0.0,1.0,No ,28,5959.266895919675,985
27.0,4.6,Sunny,High ,1.0,0.0,No ,16,6036.244196933988,820
22.0,4.6,Cloudy,Jam ,0.0,1.0,No ,29,7545.174704993206,1275
34.0,5.0,Sandstorms,High ,0.0,1.0,No ,41,1488.3291030438522,680
37.0,4.1,Sandstorms,Medium ,1.0,0.0,No ,32,4610.405794808594,1135
27.0,5.0,Windy,High ,1.0,1.0,No ,13,6040.02385691787,820
29.0,4.9,Sandstorms,Low ,2.0,0.0,No ,10,13681.416111912891,1365
28.0,4.8,Sunny,Medium ,2.0,1.0,No ,15,13762.754362295334,1105
35.0,4.5,Fog,Low ,2.0,1.0,No ,18,7573.429885020108,1405
39.0,4.2,Windy,High ,0.0,0.0,No ,39,1520.3728379727393,690
32.0,5.0,Cloudy,Medium ,0.0,0.0,No ,31,7600.983953739401,1110
38.0,4.6,Sandstorms,Jam ,0.0,1.0,No ,35,13216.577965789573,1155
34.0,4.4,Windy,Medium ,1.0,0.0,No ,34,7325.601106656934,1090
39.0,4.5,Fog,Jam ,0.0,2.0,Yes ,46,10757.536302641865,1310
24.0,4.8,Fog,Low ,2.0,0.0,No ,11,3104.463374954771,570
39.0,5.0,Fog,Medium ,2.0,0.0,No ,38,20206.808074128567,1125
24.0,5.0,Windy,Medium ,1.0,1.0,No ,24,10427.225702895106,1100
24.0,4.9,Sandstorms,Jam ,0.0,1.0,No ,29,20831.323891911103,1190
34.0,4.9,Stormy,Low ,0.0,1.0,No ,23,20253.78851608599,1400
32.0,4.1,Stormy,Jam ,2.0,1.0,No ,34,12463.970105023904,1270
32.0,4.1,Stormy,High ,2.0,2.0,No ,34,3018.9069957366155,675
25.0,4.8,Cloudy,Jam ,0.0,1.0,No ,38,10880.65184853556,1295
36.0,4.6,Sunny,Low ,0.0,1.0,No ,27,1509.460397835505,640
36.0,5.0,Cloudy,Low ,0.0,1.0,No ,29,9435.201537430714,1365
25.0,4.5,Fog,Medium ,0.0,0.0,No ,32,10641.40776322114,1095
28.0,4.5,Windy,Medium ,2.0,1.0,No ,23,7862.668167410368,1060
34.0,4.8,Cloudy,Jam ,2.0,1.0,No ,34,7325.144114150547,1195
35.0,4.9,Cloudy,Medium ,0.0,1.0,No ,43,10709.003371535417,1030
38.0,4.8,Fog,Medium ,2.0,1.0,No ,18,7546.817179242812,1120
34.0,5.0,Stormy,Jam ,0.0,0.0,No ,45,17138.02247711509,1260
37.0,4.6,Sunny,Medium ,0.0,1.0,No ,32,10587.773645836049,1040
34.0,4.0,Windy,Jam ,1.0,0.0,No ,31,7647.0478692714005,1295
23.0,5.0,Sunny,Low ,2.0,0.0,No ,19,3018.6634483528856,580
35.0,4.7,Cloudy,Low ,0.0,1.0,No ,23,9157.702644261324,1355
37.0,4.9,Windy,Low ,1.0,1.0,No ,29,12420.750390870613,1405
31.0,4.8,Fog,Jam ,1.0,1.0,No ,38,17074.879617078197,1275
23.0,4.8,Windy,Medium ,0.0,0.0,No ,36,20182.482607604514,1055
28.0,4.9,Sandstorms,High ,1.0,0.0,No ,21,6290.13467763468,865
39.0,4.7,Fog,Medium ,0.0,1.0,No ,40,10905.98905626876,1030
36.0,4.8,Cloudy,Low ,1.0,1.0,No ,26,16659.917302375397,1425
30.0,5.0,Cloudy,Jam ,1.0,1.0,Yes ,48,13583.302501334016,1300
34.0,5.0,Stormy,Jam ,0.0,1.0,No ,51,11007.734763744616,1305
31.0,4.7,Stormy,Jam ,1.0,1.0,No ,26,4528.225009313327,1250
27.0,4.7,Sunny,Medium ,2.0,1.0,No ,13,13611.585111772158,1060
24.0,4.6,Sandstorms,Low ,1.0,0.0,No ,10,9179.276688028636,1355
25.0,4.6,Cloudy,Low ,1.0,0.0,No ,12,1560.5560162491215,525
35.0,4.6,Stormy,High ,0.0,2.0,No ,39,3025.144329113595,690
30.0,4.1,Sandstorms,Medium ,0.0,1.0,No ,32,7601.304456856061,1110
37.0,4.5,Windy,Jam ,2.0,1.0,No ,36,16411.946865277125,1175
34.0,4.9,Stormy,Low ,1.0,1.0,No ,22,4657.619913371798,1395
31.0,4.8,Stormy,Jam ,1.0,1.0,No ,26,13788.4543583669,1175
36.0,4.7,Cloudy,Jam ,0.0,1.0,No ,29,7862.668167410368,1220
36.0,5.0,Cloudy,Jam ,2.0,2.0,Yes ,47,13631.440268080545,1175
38.0,3.7,Windy,Medium ,2.0,1.0,No ,32,20442.92976252901,1055
21.0,4.4,Fog,High ,2.0,1.0,No ,32,6290.13467763468,770
22.0,5.0,Fog,Jam ,0.0,1.0,No ,23,4469.027394505617,1150
22.0,5.0,Sandstorms,Medium ,1.0,1.0,No ,21,7441.115400373107,1140
20.0,5.0,Sunny,Medium ,2.0,1.0,No ,15,13409.462339213027,1130
20.0,4.5,Windy,Medium ,1.0,1.0,No ,18,13788.947117364545,1090
34.0,4.9,Fog,Medium ,2.0,0.0,No ,15,7803.121800165609,1090
33.0,4.9,Sunny,High ,1.0,1.0,No ,16,3109.0591043933687,715
23.0,4.9,Stormy,Jam ,2.0,1.0,No ,20,14152.80068944862,1260
20.0,4.8,Windy,High ,0.0,1.0,No ,16,6117.673772819904,855
30.0,4.8,Stormy,Medium ,0.0,2.0,No ,43,12103.166363270562,1090
30.0,4.7,Stormy,Low ,0.0,1.0,No ,21,19361.9764074264,1370
39.0,4.7,Windy,Medium ,0.0,1.0,No ,29,9220.316822180319,1135
30.0,4.5,Sunny,Jam ,1.0,1.0,No ,23,7449.051156906713,1230
34.0,4.3,Sandstorms,Jam ,0.0,1.0,No ,39,12071.652559029582,1275
24.0,3.7,Sunny,Jam ,0.0,1.0,Yes ,45,7448.311138215936,1215
39.0,4.7,Fog,Jam ,0.0,3.0,Yes ,54,17137.37798601516,1250
21.0,4.7,Cloudy,Jam ,0.0,1.0,No ,37,12293.54192492578,1250
30.0,3.6,Stormy,Jam ,1.0,1.0,No ,42,17098.75410817548,1320
21.0,4.6,Fog,Medium ,2.0,1.0,No ,27,13828.993309155414,1115
28.0,4.9,Stormy,Jam ,1.0,1.0,No ,26,11007.734763744616,1150
30.0,4.7,Sandstorms,Low ,2.0,1.0,No ,20,7683.608397233649,1335
25.0,4.5,Sandstorms,Low ,0.0,1.0,No ,26,1509.4383155993517,655
28.0,4.5,Windy,Low ,1.0,0.0,No ,19,12256.574293065658,1350
28.0,4.7,Fog,Low ,2.0,0.0,No ,20,20178.893713604633,1395
24.0,4.6,Cloudy,Low ,1.0,1.0,No ,29,20558.000388188062,1335
22.0,4.9,Sunny,Jam ,2.0,1.0,No ,17,4589.834614418372,1230
23.0,4.6,Cloudy,Medium ,2.0,0.0,No ,11,6146.63364596065,925
38.0,4.7,Cloudy,Low ,0.0,1.0,No ,21,3105.1455399287056,560
33.0,4.9,Sandstorms,High ,0.0,1.0,No ,49,3116.2880555409943,715
27.0,4.7,Sandstorms,Jam ,1.0,1.0,No ,20,20442.92976252901,1175
31.0,4.7,Windy,High ,2.0,1.0,No ,26,3027.483634851258,675
35.0,5.0,Cloudy,Jam ,0.0,1.0,No ,50,16822.056546203214,1175
30.0,4.6,Cloudy,Jam ,0.0,1.0,No ,34,7763.197145328888,1315
36.0,4.9,Sunny,High ,1.0,1.0,No ,15,2981.2178551917964,695
35.0,4.7,Sunny,Low ,1.0,1.0,No ,17,10417.030220680175,1435
26.0,4.4,Sandstorms,Low ,0.0,1.0,No ,24,3059.4028768209837,585
32.0,4.9,Cloudy,High ,1.0,1.0,No ,27,5959.357904254251,800
28.0,4.8,Stormy,Medium ,0.0,1.0,No ,31,17297.86575291325,1130
38.0,4.6,Sandstorms,Low ,2.0,1.0,No ,28,7601.874226722029,1400
25.0,4.6,Cloudy,Jam ,1.0,0.0,No ,30,12434.913132379244,1260
20.0,4.4,Stormy,Jam ,0.0,1.0,No ,36,7490.205511614555,1215
23.0,4.6,Cloudy,Low ,1.0,1.0,No ,17,1512.5686168842199,645
20.0,4.6,Cloudy,Low ,1.0,1.0,No ,16,1529.3705867132358,650
23.0,4.6,Windy,Low ,2.0,1.0,No ,14,4544.211841489953,1435
31.0,4.5,Fog,Low ,2.0,1.0,No ,34,10711.185800959656,1370
36.0,4.6,Sunny,Jam ,0.0,1.0,No ,28,16826.241648658117,1255
38.0,4.8,Windy,Low ,0.0,0.0,No ,20,10867.286735130128,1410
21.0,4.7,Stormy,Jam ,2.0,0.0,No ,21,17077.999100718276,1230
31.0,4.0,Fog,Jam ,2.0,0.0,No ,32,4395.412963628291,1305
27.0,4.9,Stormy,Jam ,0.0,1.0,No ,36,4538.40790786287,1235
25.0,5.0,Cloudy,Jam ,2.0,1.0,No ,39,13990.15117725751,1225
21.0,4.8,Windy,Medium ,1.0,1.0,No ,22,16852.08641567295,1130
32.0,4.4,Fog,Medium ,0.0,0.0,No ,34,6210.137965624099,990
39.0,4.9,Cloudy,Jam ,2.0,2.0,No ,48,16852.70156392274,1300
26.0,4.7,Cloudy,Jam ,0.0,0.0,No ,28,4528.282400326012,1210
22.0,5.0,Cloudy,Low ,2.0,1.0,No ,29,12435.23852372965,1435
20.0,4.8,Cloudy,Medium ,1.0,1.0,No ,19,7790.125828454115,1070
25.0,4.6,Cloudy,Low ,1.0,0.0,No ,12,3109.1344143312867,540
30.0,4.3,Stormy,Low ,0.0,1.0,No ,24,1554.5086492841058,500
30.0,5.0,Cloudy,Jam ,2.0,1.0,No ,32,9220.865975037841,1190
23.0,4.8,Sunny,Low ,2.0,1.0,No ,22,3018.9069957366155,655
37.0,3.7,Fog,Low ,2.0,0.0,No ,31,16721.41633133003,1415
26.0,4.6,Fog,Low ,2.0,1.0,No ,12,3073.6336615831137,570
25.0,4.9,Sandstorms,Low ,1.0,0.0,No ,12,3104.6608747206424,575
35.0,4.6,Cloudy,Jam ,2.0,1.0,No ,42,16722.38039080485,1315
34.0,4.9,Sunny,Low ,2.0,0.0,No ,10,3059.4028768209837,495
33.0,5.0,Windy,High ,2.0,1.0,No ,30,1529.1627660296322,685
20.0,4.9,Stormy,Low ,1.0,1.0,No ,13,3145.067434621583,635
37.0,3.8,Sandstorms,Jam ,2.0,1.0,No ,41,19975.520086221444,1185
26.0,4.8,Fog,Low ,1.0,1.0,No ,13,3025.3773215438064,580
27.0,4.8,Sandstorms,Low ,0.0,0.0,No ,18,12160.999124282083,1420
26.0,4.9,Sandstorms,Low ,1.0,0.0,No ,17,10565.179206181445,1340
22.0,4.8,Fog,Jam ,0.0,1.0,No ,25,9314.976789360622,1285
35.0,4.6,Cloudy,Low ,0.0,1.0,No ,25,9264.280986804864,1355
39.0,4.1,Cloudy,Medium ,2.0,1.0,No ,41,14022.182614282947,1050
37.0,4.1,Fog,Jam ,2.0,1.0,No ,49,14152.80068944862,1230
32.0,4.4,Stormy,High ,0.0,0.0,No ,46,6210.1692901027545,885
33.0,4.1,Sandstorms,Jam ,0.0,0.0,Yes ,43,13970.7596607468,1305
33.0,4.6,Sandstorms,Low ,1.0,1.0,No ,23,9315.725653468126,1360
22.0,4.4,Cloudy,Jam ,2.0,1.0,No ,31,20080.737234984208,1250
25.0,4.6,Cloudy,Low ,0.0,1.0,No ,24,13789.485363023294,1425
33.0,4.6,Sandstorms,Medium ,2.0,0.0,No ,28,4578.992412219793,1060
26.0,4.6,Cloudy,Low ,1.0,0.0,No ,10,1560.6061760664074,560
31.0,5.0,Sunny,Low ,1.0,0.0,No ,16,19688.41340777118,1360
28.0,4.9,Stormy,Jam ,1.0,1.0,No ,26,13970.556078644911,1245
26.0,4.5,Sunny,Medium ,1.0,1.0,No ,15,17097.972349714004,1075
36.0,4.0,Cloudy,Low ,0.0,1.0,Yes ,44,12108.74543093355,1390
